date,rented bike count,hour,temperature(°c),humidity(%),wind speed (m/s),visibility (10m),dew point temperature(°c),solar radiation (mj/m2),rainfall(mm),snowfall (cm),seasons,holiday,functioning day
2018-04-29,790,12AM,11.7,53,1.4,1620,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,554,1AM,11.2,57,1.6,1533,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,425,2AM,10.9,56,1.2,1460,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,263,3AM,10.6,60,1.0,1163,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,183,4AM,10.3,63,0.7,1277,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,138,5AM,9.7,63,1.1,1304,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,183,6AM,9.5,65,1.0,1325,3.2,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,307,7AM,9.9,59,0.7,1707,2.2,0.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,485,8AM,12.2,50,0.8,1412,2.0,0.84,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,716,9AM,14.9,39,0.9,1354,1.0,1.56,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,787,10AM,17.5,35,1.8,1570,1.8,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1060,11AM,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1375,12PM,20.5,31,2.6,1299,2.7,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1635,1PM,21.9,27,2.2,1055,2.0,3.35,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1814,2PM,21.6,28,3.3,1172,2.2,2.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,2019,3PM,22.8,24,3.3,1138,1.1,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,2044,4PM,22.2,23,3.7,1183,0.0,2.28,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,2094,5PM,21.9,28,3.1,1023,2.5,1.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1950,6PM,20.1,28,3.2,1114,1.0,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1712,7PM,18.1,38,2.8,932,3.5,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1485,8PM,16.9,42,2.7,942,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1382,9PM,16.1,44,1.2,913,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,1128,10PM,15.6,43,2.3,1016,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-29,820,11PM,15.2,51,1.0,858,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,569,12AM,14.7,54,1.3,718,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,362,1AM,14.4,60,1.7,580,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,246,2AM,14.1,62,1.2,502,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,157,3AM,14.3,61,1.0,475,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,132,4AM,14.6,57,1.2,495,6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,185,5AM,14.8,63,0.7,492,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,397,6AM,14.9,64,0.5,424,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1075,7AM,15.1,78,1.5,354,11.2,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1791,8AM,15.8,73,0.5,357,10.9,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,983,9AM,17.5,65,1.0,416,10.8,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,742,10AM,19.5,54,1.1,451,9.9,1.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,901,11AM,20.3,52,0.9,468,10.1,1.96,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1094,12PM,22.2,50,2.0,564,11.2,2.65,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1019,1PM,23.3,45,1.8,684,10.6,2.96,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1055,2PM,24.0,47,2.3,520,11.9,2.87,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1168,3PM,24.1,48,2.7,419,12.3,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1344,4PM,24.8,45,1.8,549,12.0,2.05,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1706,5PM,24.0,53,3.5,536,13.8,1.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,2558,6PM,23.0,54,2.9,679,13.1,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,2064,7PM,21.2,65,2.9,559,14.3,0.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1703,8PM,20.0,69,2.4,533,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1711,9PM,19.1,73,1.2,413,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1456,10PM,18.4,78,1.6,377,14.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-30,1044,11PM,17.9,79,0.4,323,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-01,782,12AM,18.3,78,0.8,349,14.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,705,1AM,18.3,83,1.1,451,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,534,2AM,18.2,85,0.8,355,15.6,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,343,3AM,18.1,85,1.0,284,15.5,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,187,4AM,18.0,85,0.3,275,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,166,5AM,18.0,85,0.8,346,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,306,6AM,17.8,85,0.6,265,15.2,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,614,7AM,18.0,82,0.7,264,14.8,0.11,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1067,8AM,18.8,76,0.6,301,14.4,0.36,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1024,9AM,20.7,67,1.1,464,14.3,1.3,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1002,10AM,22.2,61,1.2,531,14.3,1.72,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1117,11AM,22.7,63,1.1,605,15.2,1.36,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1315,12PM,22.1,67,2.7,462,15.6,0.81,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1493,1PM,23.0,63,3.1,494,15.5,1.92,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1536,2PM,23.0,64,2.8,520,15.8,1.59,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1639,3PM,23.1,61,2.5,556,15.1,1.5,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1759,4PM,22.6,63,3.1,551,15.1,0.88,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1898,5PM,22.0,65,2.4,589,15.1,0.47,0.0,0.0,Spring,Holiday,Yes
2018-05-01,2082,6PM,21.6,67,2.0,584,15.2,0.24,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1696,7PM,21.2,68,1.5,610,15.0,0.16,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1656,8PM,20.6,72,1.3,587,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1644,9PM,20.2,74,1.3,554,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1400,10PM,19.9,75,0.8,516,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,855,11PM,19.8,73,0.9,442,14.8,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-02,612,12AM,19.7,76,0.5,386,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,413,1AM,19.6,75,2.1,392,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,245,2AM,19.0,80,1.6,346,15.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,170,3AM,18.5,82,0.8,342,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,93,4AM,18.4,81,0.4,300,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,76,5AM,18.4,87,0.8,209,16.1,0.0,0.4,0.0,Spring,No Holiday,Yes
2018-05-02,67,6AM,17.9,93,0.9,202,16.7,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-05-02,102,7AM,17.6,94,0.5,166,16.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-02,555,8AM,17.5,94,0.9,203,16.5,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,609,9AM,17.4,94,0.7,230,16.4,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,486,10AM,17.7,88,1.1,322,15.6,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,206,11AM,18.0,85,1.1,411,15.4,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,63,12PM,17.3,95,0.7,155,16.4,0.16,3.5,0.0,Spring,No Holiday,Yes
2018-05-02,327,1PM,17.2,96,0.9,275,16.5,0.26,4.0,0.0,Spring,No Holiday,Yes
2018-05-02,376,2PM,17.5,94,0.3,436,16.5,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,143,3PM,17.0,90,3.7,216,15.3,0.26,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,400,4PM,15.4,95,4.7,378,14.5,0.11,0.5,0.0,Spring,No Holiday,Yes
2018-05-02,813,5PM,13.9,94,2.6,303,12.9,0.21,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,518,6PM,13.6,89,2.3,638,11.8,0.09,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,131,7PM,12.6,93,3.9,831,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,123,8PM,11.1,91,4.0,716,9.6,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-05-02,327,9PM,10.5,94,2.8,1627,9.5,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-02,299,10PM,10.4,85,3.7,1671,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,294,11PM,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-03,361,12AM,8.7,86,3.1,2000,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,323,1AM,7.9,86,2.1,2000,5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,251,2AM,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,156,3AM,7.0,86,1.2,2000,4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,109,4AM,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,163,5AM,7.0,85,0.8,2000,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,469,6AM,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1160,7AM,8.4,83,1.4,1400,5.6,0.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1946,8AM,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1061,9AM,12.8,52,3.9,1614,3.1,1.65,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,762,10AM,13.8,47,4.8,1561,2.6,1.64,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,794,11AM,14.7,45,3.0,1799,2.8,1.68,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,871,12PM,14.1,59,3.9,1870,6.1,1.12,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,516,1PM,13.4,56,3.7,1693,4.7,0.82,0.1,0.0,Spring,No Holiday,Yes
2018-05-03,367,2PM,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,Spring,No Holiday,Yes
2018-05-03,590,3PM,12.2,56,4.8,2000,3.6,0.57,0.5,0.0,Spring,No Holiday,Yes
2018-05-03,911,4PM,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1421,5PM,13.2,49,4.2,1999,2.7,0.69,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,2310,6PM,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1663,7PM,13.3,49,3.6,1919,2.7,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1401,8PM,12.6,47,3.2,1935,1.5,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1388,9PM,11.9,48,1.9,1918,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1202,10PM,11.2,60,2.3,1684,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,832,11PM,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,624,12AM,10.0,63,2.1,1653,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,480,1AM,9.7,63,2.1,1610,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,352,2AM,9.6,65,1.5,1654,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,224,3AM,9.6,66,0.9,1685,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,138,4AM,9.5,66,1.1,1737,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,186,5AM,9.2,63,0.8,1896,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,521,6AM,9.0,57,1.7,1903,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1260,7AM,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,2041,8AM,11.3,46,1.2,1788,0.0,1.04,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1155,9AM,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,864,10AM,16.1,37,2.9,1629,1.3,2.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1021,11AM,17.2,35,3.6,1731,1.5,2.93,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1206,12PM,17.9,32,4.6,1874,0.9,3.28,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1222,1PM,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1266,2PM,18.8,31,4.9,1940,1.2,3.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1323,3PM,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1501,4PM,18.6,30,5.1,1891,0.6,2.49,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1857,5PM,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,2661,6PM,17.1,35,3.4,1961,1.4,1.11,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1890,7PM,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1389,8PM,14.1,46,3.4,1940,2.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1298,9PM,13.3,47,1.9,1805,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1256,10PM,12.7,55,2.0,1775,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,935,11PM,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,796,12AM,12.2,59,1.2,1718,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,716,1AM,12.1,54,1.3,1820,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,508,2AM,12.1,53,1.1,1948,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,392,3AM,11.6,53,1.1,1904,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,252,4AM,12.1,51,1.6,1939,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,190,5AM,12.2,52,2.3,1961,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,247,6AM,12.3,55,2.1,1972,3.5,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,352,7AM,12.9,55,2.3,1952,4.0,0.29,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,579,8AM,14.4,51,2.3,1907,4.3,0.92,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,759,9AM,16.1,50,2.6,1628,5.6,1.52,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,877,10AM,18.1,46,2.9,1755,6.2,2.17,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1024,11AM,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1258,12PM,21.9,35,3.4,1586,5.7,2.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1408,1PM,22.7,35,3.4,1794,6.4,2.51,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1669,2PM,23.6,34,3.3,1829,6.8,2.57,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1837,3PM,23.8,29,4.7,1876,4.6,2.72,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1223,4PM,23.2,30,4.5,1787,4.6,1.49,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,2014,5PM,23.6,29,3.9,1948,4.5,1.68,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1929,6PM,22.5,31,3.4,1953,4.5,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1753,7PM,20.7,47,3.5,1952,8.9,0.28,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1562,8PM,19.7,53,2.0,1841,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1551,9PM,19.3,57,3.1,1924,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1360,10PM,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1097,11PM,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,733,12AM,18.7,64,3.3,1654,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,181,1AM,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,74,2AM,17.3,82,2.1,768,14.1,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-05-06,43,3AM,16.2,94,1.7,400,15.2,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,16,4AM,15.8,93,0.4,268,14.6,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,11,5AM,15.4,96,0.3,208,14.7,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-05-06,7,6AM,15.1,97,0.3,225,14.6,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-05-06,16,7AM,15.1,97,0.5,311,14.6,0.03,2.5,0.0,Spring,No Holiday,Yes
2018-05-06,16,8AM,15.2,97,1.0,414,14.7,0.08,2.0,0.0,Spring,No Holiday,Yes
2018-05-06,12,9AM,15.4,97,0.8,413,14.9,0.18,1.0,0.0,Spring,No Holiday,Yes
2018-05-06,13,10AM,15.4,97,0.6,374,14.9,0.38,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,10,11AM,15.5,97,0.8,459,15.0,0.4,3.5,0.0,Spring,No Holiday,Yes
2018-05-06,71,12PM,15.7,96,1.1,568,15.0,0.5,3.0,0.0,Spring,No Holiday,Yes
2018-05-06,211,1PM,16.4,94,0.9,1947,15.4,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,384,2PM,17.2,85,1.3,2000,14.6,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,770,3PM,17.8,77,1.6,2000,13.7,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1482,4PM,19.5,66,1.7,2000,12.9,1.71,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1737,5PM,20.2,62,1.1,2000,12.6,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1848,6PM,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1639,7PM,19.0,70,0.7,2000,13.3,0.33,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1526,8PM,17.6,77,1.2,2000,13.5,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1450,9PM,16.8,79,0.6,2000,13.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1290,10PM,16.4,80,1.2,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1016,11PM,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,778,12AM,15.5,85,0.9,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,609,1AM,15.1,84,0.3,1858,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,404,2AM,14.8,85,0.4,1831,12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,249,3AM,14.7,82,0.8,1822,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,185,4AM,14.4,85,0.8,1437,11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,170,5AM,14.2,85,0.5,1412,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,221,6AM,14.0,87,0.8,1334,11.8,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,389,7AM,14.2,81,0.3,1991,10.9,0.13,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,600,8AM,14.8,80,0.3,1921,11.3,0.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,737,9AM,15.9,72,0.5,1835,10.8,0.67,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,895,10AM,17.5,63,0.6,1916,10.3,0.96,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1167,11AM,20.2,45,1.1,1894,7.8,2.33,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1414,12PM,22.9,35,0.8,1948,6.6,3.05,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1665,1PM,23.7,44,1.7,1897,10.7,2.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1970,2PM,24.1,42,1.2,1770,10.3,1.93,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2191,3PM,24.6,38,2.1,1478,9.3,1.85,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2213,4PM,24.5,38,2.2,1903,9.2,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2392,5PM,25.5,31,2.3,1974,7.1,1.5,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2268,6PM,25.1,32,2.4,1899,7.2,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1664,7PM,23.5,48,1.5,1929,11.8,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1912,8PM,20.9,61,2.7,1523,13.0,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1717,9PM,19.6,64,1.5,1297,12.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1336,10PM,18.6,69,1.7,1047,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,994,11PM,17.5,69,1.5,978,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,712,12AM,16.4,72,0.8,1046,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,430,1AM,16.0,64,1.0,1600,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,287,2AM,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,194,3AM,15.6,63,1.7,2000,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,155,4AM,15.4,63,1.6,2000,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,200,5AM,15.0,64,1.6,2000,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,555,6AM,14.8,64,1.5,2000,8.0,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1280,7AM,15.3,60,2.0,2000,7.5,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1976,8AM,16.9,54,1.7,2000,7.5,1.08,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1128,9AM,18.5,51,1.4,1955,8.1,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,792,10AM,20.0,48,1.9,2000,8.6,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,956,11AM,21.0,45,1.6,2000,8.6,2.89,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1135,12PM,21.5,44,2.1,1986,8.7,3.15,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1117,1PM,21.7,44,2.1,2000,8.9,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1096,2PM,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1267,3PM,22.4,39,1.9,2000,7.7,2.16,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1457,4PM,22.0,41,1.7,2000,8.1,2.04,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2020,5PM,21.7,38,2.0,2000,6.7,1.17,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2142,6PM,20.7,40,1.4,2000,6.6,1.06,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2241,7PM,17.9,42,2.1,2000,4.7,0.37,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1726,8PM,15.8,47,1.8,2000,4.4,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1513,9PM,14.5,49,1.9,2000,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1283,10PM,13.2,54,2.2,2000,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,767,11PM,12.2,57,1.9,2000,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,552,12AM,11.6,57,1.9,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,34,1AM,11.3,58,1.3,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,245,2AM,10.9,59,1.1,2000,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,187,3AM,10.5,59,1.0,2000,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,114,4AM,10.0,64,1.5,2000,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,203,5AM,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,556,6AM,9.2,64,1.0,2000,2.7,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1333,7AM,10.0,59,1.1,2000,2.3,0.36,0.0,0.0,Spring,No Holiday,Yes
